Kanal;Titel;URL
Studyflix;Tropen: Die Vegetationszonen -- Studyflix;https://www.youtube.com/watch?v=V0OZBTyXLjI
Studyflix;Zyklon: so wandert sie! -- Studyflix;https://www.youtube.com/watch?v=MbYs23ueeyI
Studyflix;Föderalismus: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=1CH21JpcxKM
Studyflix;Separation of Powers: The Essentials! -- Studyflix;https://www.youtube.com/watch?v=__Wdzpu4OYI
Studyflix;Monarchie: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=pNg2q94LBaM
Studyflix;Absolutismus: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=_l66TxjgpHE
Studyflix;Imperialismus: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=djGZdsu2nsw
Studyflix;Kapitalismus: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=r5DsxEGkwGs
Studyflix;Kommunismus: Das Wichtigste! -- Studyflix;https://www.youtube.com/watch?v=f16JsJ-0R1Q
Studyflix;Fruchtfliegen loswerden - schnell und einfach | Studyflix;https://www.youtube.com/watch?v=Wjv9h4YUWxw
Studyflix;Tomate Obst oder Gemüse -- das ist die Antwort;https://www.youtube.com/watch?v=fwAbcaKYCXA
Studyflix;Wie viele Spinnen isst man im Schlaf? - Stimmt der Mythos?;https://www.youtube.com/watch?v=nyHGdqo9tXY
Studyflix;Handschriften verbessern - die besten Tipps für perfekte Handschrift!;https://www.youtube.com/watch?v=3cWIfybMAjw
Studyflix;Obst oder Gemüse -- Was ist der Unterschied?;https://www.youtube.com/watch?v=-jsxZ8sxC0A
Studyflix;Erste Wohnung Checkliste - daran musst du denken!;https://www.youtube.com/watch?v=TsE3Fsl_qSM
Studyflix;Die besten Fragen zum Kennenlernen - 100 Fragen;https://www.youtube.com/watch?v=f3PoNGhXrEg
Studyflix;Online Geld verdienen -- so funktioniert's wirklich!;https://www.youtube.com/watch?v=LvDFq7DYpeo
Studyflix;Die besten Schülerjobs ab 16 -- Geld verdienen!;https://www.youtube.com/watch?v=dAvMoTvIhaM
Studyflix;Bestbezahlte Ferienjobs -- So bewirbst du dich!;https://www.youtube.com/watch?v=bVUmmUCX6rY
Studyflix;Schülerpraktikum -- Das solltest du wissen!;https://www.youtube.com/watch?v=wWX2uWuNe0M
Studyflix;Kündigung Ausbildung - alles was du wissen musst!;https://www.youtube.com/watch?v=pwBa24oIdfA
Studyflix;Bewerbung Ausbildung - so geht's richtig!;https://www.youtube.com/watch?v=7IYVUvyFGz8
Studyflix;Ausbildung abbrechen - Was du beachten solltest!;https://www.youtube.com/watch?v=skoDuGHx5Kw
Studyflix;Anschreiben Bewerbung Ausbildung - So geht's richtig!;https://www.youtube.com/watch?v=jTkRk_ihYBw
Studyflix;Ausbildung verkürzen -- Das musst du wissen!;https://www.youtube.com/watch?v=VODKS31B3_Q
Studyflix;Berichtsheft Ausbildung - so schreibst du es!;https://www.youtube.com/watch?v=iIa4sGscJAI
Studyflix;Probezeit Ausbildung - Das musst du wissen!;https://www.youtube.com/watch?v=FZti2QOjaRM
Studyflix;Einstellungstest - Das musst du wissen!;https://www.youtube.com/watch?v=7p3UPueRQZc
Studyflix;Welcher Beruf passt zu mir? So findest du deinen Traumjob!;https://www.youtube.com/watch?v=ruJTPQ8Whm4
Studyflix;Schulische Ausbildung - Das Wichtigste!;https://www.youtube.com/watch?v=M1OZqlQqIds
Studyflix;Duale Ausbildung - Das Wichtigste!;https://www.youtube.com/watch?v=M7oH-N6RpuA
Studyflix;Vorstellungsgespräch Ausbildung - die besten Tipps zur Vorbereitung!;https://www.youtube.com/watch?v=uhVBExC7CxE
Studyflix;Lebenslauf Ausbildung - so schreibst du ihn richtig!;https://www.youtube.com/watch?v=MCnaX4kZ8_g
Studyflix;Eventmanager -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=6zzWUhP6vEM
Studyflix;Pilot/in werden -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=trT9VgHfVfc
Studyflix;Pflegeberufe -- Die Top 20!;https://www.youtube.com/watch?v=gxxL0Rwhj_U
Studyflix;Handwerksberufe -- Die Top 20!;https://www.youtube.com/watch?v=bu8jqdjO3KM
Studyflix;Gärtnerin - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=_nqL7VWhI2U
Studyflix;Koch / Köchin - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=6cTqXF2sDtU
Studyflix;Maler und Lackierer - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=_5Z5HhXn6Bk
Studyflix;Metallbauer - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=s4QgS0bjynw
Studyflix;Kauffrau im Gesundheitswesen - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=Z5ffMgZAGmI
Studyflix;Versicherungskaufmann/-frau - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=GDJ4flD-aRU
Studyflix;Rechtsanwaltsfachangestellte - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=1isrYjHHxOs
Studyflix;Industriemechaniker - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=j2f4ClZutKI
Studyflix;Friseur - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=rMALpD4C2D0
Studyflix;Hotelfachfrau - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=gBw5WtyGxL8
Studyflix;Bankkaufmann/-frau -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=oEQI9q0mfYQ
Studyflix;Wholesale and Foreign Trade Management Assistant - Training, Duties, Salary;https://www.youtube.com/watch?v=OcC82bq0YjA
Studyflix;Bestbezahlte Ausbildungsberufe;https://www.youtube.com/watch?v=ZW-yGfr-tS8
Studyflix;Soziale Berufe -- Die Top 20!;https://www.youtube.com/watch?v=29F1gPVQhAg
Studyflix;Kaufmännische Berufe -- Die Top 20!;https://www.youtube.com/watch?v=G6abYhF04RY
Studyflix;Mechatroniker - Ausbildung, Aufgaben und Gehalt;https://www.youtube.com/watch?v=4-BDxeQRKPw
Studyflix;Verkäufer/in - Ausbildung, Aufgaben und Gehalt;https://www.youtube.com/watch?v=1_Y9MAW685w
Studyflix;Zahnmedizinische Fachangestellte - Ausbildung, Aufgaben und Gehalt;https://www.youtube.com/watch?v=3CpRrZFP8Wc
Studyflix;Elektroniker -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=tbesoeG2_SI
Studyflix;Zerspanungsmechaniker -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=Rg_BIdStL9Y
Studyflix;Anlagenmechaniker -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=Aij0tUD4kbE
Studyflix;Chemielaborant/in -- Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=syElB3cv-O8
Studyflix;Carpenter - Apprenticeship, Tasks, Salary;https://www.youtube.com/watch?v=EzAvJtx7d5Q
Studyflix;Immobilienkaufmann - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=Fc61xvlko40
Studyflix;Altenpfleger - Ausbildungen, Aufgaben, Gehalt;https://www.youtube.com/watch?v=HkL_MFYkrP4
Studyflix;Fachlagerist - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=uRYwUBfWSbY
Studyflix;Industriekaufmann - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=lUpV8KHPoFA
Studyflix;Tierpfleger - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=AqYkXWAS8zI
Studyflix;Einzelhandelskaufmann - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=t2RS9J14S9s
Studyflix;Physical Therapist: Training, Responsibilities, Salary;https://www.youtube.com/watch?v=KrEiJNQJN1Q
Studyflix;Fluglotse - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=sn9zXKbJu1o
Studyflix;Fotograf - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=EbUQcE8G7CA
Studyflix;Dachdecker - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=MUkkfWXGfo4
Studyflix;Automobilkaufmann - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=vTn8vXRh2e8
Studyflix;MFA - Medizinische Fachangestellte Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=hABB2-QhCVc
Studyflix;Verwaltungsfachangestellte - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=XjPEMjacWDk
Studyflix;Tax Clerk - Training, Tasks, Salary;https://www.youtube.com/watch?v=A9ndzsV3TsM
Studyflix;Mediengestalter Digital und Print - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=hSq2OUQq9aA
Studyflix;Preschool Teacher - Training, Duties, Salary;https://www.youtube.com/watch?v=01tQz93a7YU
Studyflix;Fachinformatiker für Systemintegration - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=20Hm8R6GSDk
Studyflix;KFZ Mechatroniker/in - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=JxWvujEbwfU
Studyflix;Kaufmann / Kauffrau für Büromanagement - Ausbildung, Aufgaben, Gehalt;https://www.youtube.com/watch?v=zRr0ThME20U
Studyflix;How to write a position paper | simply explained;https://www.youtube.com/watch?v=yXcJhb_sGMA
Studyflix;How to write a report | simply explained;https://www.youtube.com/watch?v=g80pyB47Ga0
Studyflix;How to write a letter to the editor | Simply explained;https://www.youtube.com/watch?v=6kHUri9Iuhk
Studyflix;How to Analyze a Poem | Explained Simply;https://www.youtube.com/watch?v=gv7NydqmaBg
Studyflix;Rhyme Scheme in Poetry | Simply Explained;https://www.youtube.com/watch?v=KbThxOVOGRc
Studyflix;Versmaß bestimmen | einfach erklärt;https://www.youtube.com/watch?v=le7_3hUukD4
Studyflix;Expressionismus Gedichte | Literatur einfach erklärt;https://www.youtube.com/watch?v=hK4KTtHD11w
Studyflix;Deutungshypothese | einfach erklärt;https://www.youtube.com/watch?v=tr5Yf1EY0WE
Studyflix;How to identify meter | simply explained;https://www.youtube.com/watch?v=-rzEdO3WHNE
Studyflix;Kadenz Gedicht | einfach erklärt;https://www.youtube.com/watch?v=TTV9i0fu5bQ
Studyflix;Lyrisches Ich | einfach erklärt;https://www.youtube.com/watch?v=zT01UGl0HDg
Studyflix;Gedichtformen | einfach erklärt;https://www.youtube.com/watch?v=iXI_ewEr4e4
Studyflix;Gedichtvergleich | einfach erklärt;https://www.youtube.com/watch?v=z-RVl8PKEw0
Studyflix;Source-based writing | explained simply;https://www.youtube.com/watch?v=RpfyyJa5f4k
Studyflix;How to Write a Summary | Simply Explained;https://www.youtube.com/watch?v=orM50gW6DcY
Studyflix;How to write a summary | simply explained;https://www.youtube.com/watch?v=X1RNHpUKsRk
Studyflix;Essay schreiben Deutsch | Anleitung & Tipps;https://www.youtube.com/watch?v=jTe0fXCW6Oo
Studyflix;How to Write an Argumentative Essay | The Best Tips & Tricks;https://www.youtube.com/watch?v=SKlhoKT8ApM
Studyflix;How to write a commentary made easy | Tips & Tricks;https://www.youtube.com/watch?v=aQ4pCTTg-VY
Studyflix;Text-Based Argumentative Essay - Explained Simply in 5 Min | Studyflix;https://www.youtube.com/watch?v=FVYJAjOfDhU
Studyflix;How to Write an Argumentative Essay | The Best Tips & Tricks!;https://www.youtube.com/watch?v=ZeaxkvMSLNg
Studyflix;How to Write an Interpretation | Simply Explained;https://www.youtube.com/watch?v=U7i9COadZ2k
Studyflix;Scene Analysis | Explained Simply;https://www.youtube.com/watch?v=A4JtVBQi54Q
Studyflix;Text Analysis German | Explained Simply!;https://www.youtube.com/watch?v=YlcNleg11aQ
Studyflix;Der Trafikant Zusammenfassung (Seethaler);https://www.youtube.com/watch?v=Rg5bMNjmFk8
Studyflix;Woyzeck Zusammenfassung (Büchner);https://www.youtube.com/watch?v=kBRG818QW9I
Studyflix;Der Besuch der alten Dame Zusammenfassung (Dürrenmatt);https://www.youtube.com/watch?v=bA8CqiEzt3Y
Studyflix;Perfume Summary (Süskind);https://www.youtube.com/watch?v=K7StS5xkJKA
Studyflix;Der Steppenwolf Zusammenfassung (Hesse);https://www.youtube.com/watch?v=GAHEc9GxFUA
Studyflix;Emilia Galotti Zusammenfassung (Lessing);https://www.youtube.com/watch?v=nPH8pzfCOxE
Studyflix;Effi Briest Summary (Fontane);https://www.youtube.com/watch?v=QA6vGP0AuwY
Studyflix;Der Vorleser Zusammenfassung (Schlink);https://www.youtube.com/watch?v=mgarT4PKS-Y
Studyflix;Homo Faber Zusammenfassung (Frisch);https://www.youtube.com/watch?v=M569XWddgdY
Studyflix;Kleider machen Leute Zusammenfassung (Keller);https://www.youtube.com/watch?v=8ZUgmozbQCI
Studyflix;Corpus Delicti Zusammenfassung (Juli Zeh);https://www.youtube.com/watch?v=Yb_97Q9dMCk
Studyflix;Der goldne Topf Zusammenfassung (Hoffmann);https://www.youtube.com/watch?v=FDHndgTEqk4
Studyflix;Die Marquise von O Zusammenfassung (Kleist);https://www.youtube.com/watch?v=myzPWEDfnQY
Studyflix;Der gute Mensch von Sezuan Zusammenfassung (Brecht);https://www.youtube.com/watch?v=sNb1eBpj-Vo
Studyflix;Die Leiden des jungen Werther Zusammenfassung (Goethe);https://www.youtube.com/watch?v=Dq-jY5-iUWU
Studyflix;Iphigenia in Tauris Summary (Goethe);https://www.youtube.com/watch?v=s9Zo4hILrWs
Studyflix;Maria Stuart Zusammenfassung (Schiller);https://www.youtube.com/watch?v=_bvaPEwx43k
Studyflix;Wilhelm Tell Zusammenfassung (Schiller);https://www.youtube.com/watch?v=mLANJtalc7c
Studyflix;Die Räuber Zusammenfassung (Schiller);https://www.youtube.com/watch?v=GX2MrxWhagw
Studyflix;Nathan der Weise (Lessing) - Zusammenfassung;https://www.youtube.com/watch?v=-qqOnT326RI
Studyflix;Tschick Zusammenfassung (Wolfgang Herrndorf);https://www.youtube.com/watch?v=J470PoSKH0o
Studyflix;Faust Zusammenfassung (Goethe);https://www.youtube.com/watch?v=nneUptsy0Sk
Studyflix;Die Physiker Zusammenfassung (Dürrenmatt);https://www.youtube.com/watch?v=m2x1NJJqNaI
Studyflix;Der Sandmann Zusammenfassung;https://www.youtube.com/watch?v=B9GrWVmI57c
Studyflix;Die Verwandlung Kafka | Zusammenfassung;https://www.youtube.com/watch?v=kjBbn97SXxo
Studyflix;Kabale und Liebe Zusammenfassung;https://www.youtube.com/watch?v=sw9PkD4hb4k
Studyflix;Relative Clauses Explained Simply | German;https://www.youtube.com/watch?v=Sjpge2LpfqU
Studyflix;Partizip I und II | Deutsch lernen;https://www.youtube.com/watch?v=kNIejuhWlP8
Studyflix;Steigerung von Adjektiven | Deutsch;https://www.youtube.com/watch?v=TZS32PCZK3U
Studyflix;Parts of Speech Explained;https://www.youtube.com/watch?v=1i1JPN4ulaE
Studyflix;Präpositionen deutsch | Erklärung;https://www.youtube.com/watch?v=KT7kz-gMfxE
Studyflix;How to Write a Drama Analysis;https://www.youtube.com/watch?v=_4oPV-vviUk
Studyflix;How to Write an Analysis of a Non-Fiction Text;https://www.youtube.com/watch?v=CgEmt_TkHEo
Studyflix;How to write a character analysis: German;https://www.youtube.com/watch?v=2gz0ByE0OT0
Studyflix;Nominalization of Verbs and Adjectives;https://www.youtube.com/watch?v=JR1lm8JgfeE
Studyflix;Rhetorische Mittel: einfach erklärt;https://www.youtube.com/watch?v=7NOFjm3rvwo
Studyflix;German Verb Tenses: Explained;https://www.youtube.com/watch?v=Dv117U2d3NY
Studyflix;Comma Usage: Rules;https://www.youtube.com/watch?v=lOg8meenL0M
Studyflix;Groß- und Kleinschreibung: Regeln;https://www.youtube.com/watch?v=64jIK0BSooo
Studyflix;Das or dass: Explained Simply!;https://www.youtube.com/watch?v=G0Xils-p2wA
Studyflix;Modal Verbs in English - Simply Explained;https://www.youtube.com/watch?v=0_rIk4z3AR8
Studyflix;Passiv Englisch: einfach erklärt!;https://www.youtube.com/watch?v=pQw6hq5thpg
Studyflix;Past Perfect explained simply (in German)!;https://www.youtube.com/watch?v=3mKb6TsTMVM
Studyflix;Reported Speech Explained in German!;https://www.youtube.com/watch?v=czX-ykbJG7c
Studyflix;If Clauses explained simply! (Type 1, 2, and 3);https://www.youtube.com/watch?v=peWUpb_Tlsg
Studyflix;Mediation in English;https://www.youtube.com/watch?v=9KeOFvctMgo
Studyflix;Linking words englisch - einfach erklärt!;https://www.youtube.com/watch?v=ngXdtOF-SMw
Studyflix;Will Future vs. Going to Future: The difference explained simply!;https://www.youtube.com/watch?v=uVWqFDqIF4A
Studyflix;The Present Perfect Made Easy!;https://www.youtube.com/watch?v=ecMsE-mq9Q8
Studyflix;Simple Present - Explained Simply;https://www.youtube.com/watch?v=Ru0J0xIiMuc
Studyflix;Muscle Contraction Simply Explained!;https://www.youtube.com/watch?v=7J_p3MejT34
Studyflix;Impulse Conduction in the Axon - Saltatory and Continuous;https://www.youtube.com/watch?v=gyzadOX3KwE
Studyflix;Membranpotential einfach erklärt!;https://www.youtube.com/watch?v=NL8mQhz1CXo
Studyflix;Enzyme Inhibition Simply Explained: Competitive, Allosteric, and Uncompetitive Inhibition;https://www.youtube.com/watch?v=MF2GlYM_FDw
Studyflix;Meselson Stahl Experiment einfach erklärt!;https://www.youtube.com/watch?v=apmkYJ_CAuk
Studyflix;DNA-Sequenzierung nach Sanger einfach erklärt!;https://www.youtube.com/watch?v=Z_podTzgO0M
Studyflix;Crossing Over Biologie, Genetik;https://www.youtube.com/watch?v=n8D_VeRufFE
Studyflix;Punktmutation: Stumme, Nonsense- und Missense Mutation einfach erklärt!;https://www.youtube.com/watch?v=WsYaqkYDsCQ
Studyflix;DNA Structure Explained Simply!;https://www.youtube.com/watch?v=xCadGoX8wOI
Studyflix;DNA Replication Simply Explained!;https://www.youtube.com/watch?v=rYFS4kvMAVI
Studyflix;Zellorganellen und ihre Funktionen - einfach erklärt!;https://www.youtube.com/watch?v=upePNQNNDPY
Studyflix;Ecological Niche Simply Explained!;https://www.youtube.com/watch?v=NjwI_VeNm6M
Studyflix;Ökosystem Wald einfach erklärt - Stockwerke, Aufbau und Baumarten;https://www.youtube.com/watch?v=fj_TbIM2MBA
Studyflix;Vegetationszonen & Klimazonen einfach erklärt!;https://www.youtube.com/watch?v=9Al8ZjPiqWg
Studyflix;Klassische Konditionierung - Beispiele, Pawlow´sche Hund, Verhaltenspsychologie | Studyflix;https://www.youtube.com/watch?v=UJ52sPAB4dc
Studyflix;Food Chain - Food Web, Trophic Levels, Ecology | Studyflix;https://www.youtube.com/watch?v=e1Tp0-2jrDA
Studyflix;Biozönose - das Ökosystem einfach erklärt | Studyflix;https://www.youtube.com/watch?v=5CYrxrI_fYc
Studyflix;Massenspektrometer - Erklärung, Funktionsweise & Auswertung | Studyflix;https://www.youtube.com/watch?v=uErU_yQeGA0
Studyflix;Heterogene und Homogene Stoffgemische und Reinstoffe | Studyflix;https://www.youtube.com/watch?v=YqkNPKxKV9I
Studyflix;How to Draw Lewis Structures - Explanation, Example, Notation | Studyflix;https://www.youtube.com/watch?v=eJEH63QszSQ
Studyflix;Funktionelle Gruppen - Übersicht, Tabelle & Erklärung | Studyflix;https://www.youtube.com/watch?v=9m9Dv5ICwC4
Studyflix;Der pKs Wert - Säurestärke, Berechnung, Herleitung;https://www.youtube.com/watch?v=h1kuzqcDYFs
Studyflix;Chromosomen - Funktion & Aufbau | Studyflix;https://www.youtube.com/watch?v=Anw2hn_oLsI
Studyflix;Ribosomes - Translation, Structure & Function | Studyflix;https://www.youtube.com/watch?v=N-LNl2wVfIo
Studyflix;Die Glykolyse - Zellatmung, Stoffabbau & Stoffwechsel | Studyflix;https://www.youtube.com/watch?v=Hyn7GLGcsVg
Studyflix;Bakterienzelle -  Aufbau & Funktion einfach erklärt | Studyflix;https://www.youtube.com/watch?v=_OZpMj_OZGI
Studyflix;Tierzelle vs. Pflanzenzelle - Vergleich | Studyflix;https://www.youtube.com/watch?v=h_Lurb9PGs0
Studyflix;Prokaryoten und Eukaryoten im Vergleich | Studyflix;https://www.youtube.com/watch?v=xgmDD7oI2-c
Studyflix;Endoplasmatisches Retikulum - Aufbau und Funktion;https://www.youtube.com/watch?v=LN7MJ4ZGCaQ
Studyflix;Zellmembran - Aufbau und Funktion;https://www.youtube.com/watch?v=hu37M7pQa-M
Studyflix;Biomembran - Aufbau und Funktion;https://www.youtube.com/watch?v=1I1653XCZyg
Studyflix;Halbwertszeit: berechnen - einfach erklärt;https://www.youtube.com/watch?v=nHNAfdhxszI
Studyflix;Symbiose - Biologie einfach erklärt mit Beispielen!;https://www.youtube.com/watch?v=QFrefttauZ8
Studyflix;Flaschenzug - Grundlagen der Physik einfach erklärt;https://www.youtube.com/watch?v=4VYt1TF5pIE
Studyflix;Chloroplasten - Aufbau einfach erklärt;https://www.youtube.com/watch?v=4K_dI_eWagQ
Studyflix;Geiger Müller Zählrohr - Funktionsweise und Aufbau;https://www.youtube.com/watch?v=hsRAqSP2lZ8
Studyflix;Studyflix - Deine Lernapp! Besser lernen in Schule und Universität;https://www.youtube.com/watch?v=p758oIpJNOQ
Studyflix;Supply and Demand - Simply Explained with Examples!;https://www.youtube.com/watch?v=nJV75nUuO1w
Studyflix;Mechanik (technische Mechanik) -  Physikalische Grundlagen auf einen Blick einfach erklärt;https://www.youtube.com/watch?v=dWqxW_4M4dI
Studyflix;Effizienz und Effektivität - Der Unterschied zwischen effektiv vs. effizient einfach erklärt!;https://www.youtube.com/watch?v=nuTAJpQTLLU
Studyflix;Internes Rechnungswesen (Das Wichtigste für deine Klausur);https://www.youtube.com/watch?v=n5Cw-iBoIMU
Studyflix;Corioliskraft - Auswirkungen auf der Erde! Drehbewegungen aus der Physik einfach erklärt;https://www.youtube.com/watch?v=rqS_dhIptw8
Studyflix;Maslow's Hierarchy of Needs - Simply Explained - With Examples!;https://www.youtube.com/watch?v=0QQOzUmrbLA
Studyflix;Absolute und relative Häufigkeit berechnen;https://www.youtube.com/watch?v=CFZ_RAAJCRI
Studyflix;Kosten und Leistungsrechnung - Übersicht, Beispiel und Erklärung;https://www.youtube.com/watch?v=egIauZO2F5k
Studyflix;Levels of Measurement: Cardinal Scale, Metric Scale Simply Explained with Two Examples;https://www.youtube.com/watch?v=EFSb8fbAtFI
Studyflix;Wärmedurchgangskoeffizient und U Wert - der Zusammenhang und die Berechnung einfach erklärt;https://www.youtube.com/watch?v=s9fcofVvrRU
Studyflix;Shellsort - (deutsch);https://www.youtube.com/watch?v=_XLGADhLaXA
Studyflix;Pauschalwertberichtigung einfach erklärt (PWB) - Wie funktionieren Abschreibungen auf Forderungen?;https://www.youtube.com/watch?v=FajVc28rr-U
Studyflix;Richtungsableitung - Mit diesem Trick verstehst du sie sofort!;https://www.youtube.com/watch?v=tYubhSsvH1k
Studyflix;Variation der Konstanten - Differentialgleichung erster Ordnung lösen;https://www.youtube.com/watch?v=OtsURgoKJ1s
Studyflix;Hochschulmarketing - Studierende digital erreichen mit Studyflix;https://www.youtube.com/watch?v=zdeun9EfLQw
Studyflix;Studyflix in 70 Sekunden! Deine E-Learning Plattform für ein erfolgreiches Studium;https://www.youtube.com/watch?v=aCx4CsDJBQQ
Studyflix;Makroökonomie: einfach erklärt!;https://www.youtube.com/watch?v=H9SOYOrp_7k
Studyflix;Cobb Douglas Produktionsfunktion - Berechnung und Ableitung einfach erklärt;https://www.youtube.com/watch?v=EOPQ7P6YgR8
Studyflix;Gleichstrommotor - Funktionsweise und Berechnung einfach erklärt;https://www.youtube.com/watch?v=xH8_4VXQxXw
Studyflix;Mikroökonomie - Grundlagen VWL einfach erklärt;https://www.youtube.com/watch?v=kyrZaFRQ29k
Studyflix;Drehmoment berechnen + Erklärung des Hebelgesetz - einfach erklärt mit Beispielen;https://www.youtube.com/watch?v=TgQNI-oVnoc
Studyflix;Magisches Viereck - einfach erklärt, Zielkonflikte in der Wirtschaft;https://www.youtube.com/watch?v=NYLcaTHimUA
Studyflix;Geschwindigkeit berechnen - Gleichförmige Bewegung und Durchschnittsgeschwindigkeit einfach erklärt;https://www.youtube.com/watch?v=kfe9PtdQpgs
Studyflix;Distributionspolitik: Marketing einfach erklärt;https://www.youtube.com/watch?v=J0CnTGvfZSM
Studyflix;Quantile, Quartile berechnen - Statistik;https://www.youtube.com/watch?v=tW-pEdxH1j8
Studyflix;Elektromotor - Erklärung und Aufbau;https://www.youtube.com/watch?v=PzTuLypSDg4
Studyflix;Matrixorganisation - Organisationsformen erklärt;https://www.youtube.com/watch?v=LEa7jNKJYmk
Studyflix;First Law of Thermodynamics - Simply Explained;https://www.youtube.com/watch?v=QiOlJBD4Zyw
Studyflix;Franchising - Vor und Nachteile erklärt;https://www.youtube.com/watch?v=XpGLoB_kFps
Studyflix;Quicksort Algorithmus / Quick Sort Sortierverfahren mit Beispiel (deutsch);https://www.youtube.com/watch?v=eNUM23f6g-s
Studyflix;Konvektion, Wärmeströmung einfach erklärt! Übersicht und Beispiel;https://www.youtube.com/watch?v=7X4eA6UHulg
Studyflix;Dijkstra Algorithmus - Beispiel mit Graph und Tabelle veranschaulicht!;https://www.youtube.com/watch?v=8NsD01kzJwg
Studyflix;Mealy Machine - Simple Explanation & Illustrative Example!;https://www.youtube.com/watch?v=m_PEhWshRRg
Studyflix;Lohmann-Ruchti-Effekt / Kapazitätserweiterungseffekt - einfach erklärt!;https://www.youtube.com/watch?v=C01qhQ9fF7w
Studyflix;Preis-Absatz-Funktion berechnen: Formel aufstellen und konkretes Beispiel!;https://www.youtube.com/watch?v=gQ3vJ_MDVrI
Studyflix;Carnot Prozess: Berechnung, Wirkungsgrad und Darstellung im T-s/p-v-Diagramm!;https://www.youtube.com/watch?v=AllPCvab9GQ
Studyflix;Lineare Abschreibung buchen -  Einfache Erklärung der Berechnung & Formel am Beispiel!;https://www.youtube.com/watch?v=1CsGyeFX2Oo
Studyflix;SOR Modell (Marketing) - Konsumverhalten und Blackbox am Beispiel erklärt!;https://www.youtube.com/watch?v=qZxgNJeH330
Studyflix;Isotherme Zustandsänderung - Formeln und Darstellung im p-v Diagramm!;https://www.youtube.com/watch?v=InbE_XJsvm4
Studyflix;Skimming Strategie - Vorteile & Nachteile mit konkretem Beispiel erklärt!;https://www.youtube.com/watch?v=zIKly7Ruzow
Studyflix;Exotherme und Endotherme Reaktionen - Beispiele und Energiediagramme;https://www.youtube.com/watch?v=xAc3X3DeWNM
Studyflix;Break Even Point berechnen: Bestimmung über Formel und Grafik - Anschauliche Beispielrechnung!;https://www.youtube.com/watch?v=sn3ogaGXmJo
Studyflix;Die Wöhlerkurve - Dynamische Beanspruchungen im Diagramm veranschaulicht!;https://www.youtube.com/watch?v=xSBJaKVuiaw
Studyflix;McKinsey-Portfolio - die 9 Felder Matrix nach McKinsey einfach erklärt!;https://www.youtube.com/watch?v=I25v0oNJhvg
Studyflix;Studyflix - Werbespot "Welt steht Kopf";https://www.youtube.com/watch?v=0hstPFZR_iU
Studyflix;Normalverteilung / Gaußverteilung - Stochastik einfach erklärt mit Rechenbeispiel!;https://www.youtube.com/watch?v=JHQB5lmo0XQ
Studyflix;Schubspannung infolge Querkraft - den Schubspannungsverlauf einfach bestimmen!;https://www.youtube.com/watch?v=Dd1XyjbyPLs
Studyflix;Variationskoeffizient - einfach erklärt für dein Studium!;https://www.youtube.com/watch?v=Y31djym1v1E
Studyflix;Spearman Korrelation - der Rangkorrelationskoeffizient einfach erklärt!;https://www.youtube.com/watch?v=a20rMp9hNgA
